path,label
pokemoncards/pokemon_card_images\swsh3-65_Dracozolt.jpg,Dracozolt
pokemoncards/pokemon_card_images\swsh3-66_Arctozolt.jpg,Arctozolt
pokemoncards/pokemon_card_images\swsh3-67_Jigglypuff.jpg,Jigglypuff
pokemoncards/pokemon_card_images\swsh3-68_Wigglytuff.jpg,Wigglytuff
pokemoncards/pokemon_card_images\swsh3-69_Mew V.jpg,Mew V
pokemoncards/pokemon_card_images\swsh3-6_Pansage.jpg,Pansage
pokemoncards/pokemon_card_images\swsh3-70_Snubbull.jpg,Snubbull
pokemoncards/pokemon_card_images\swsh3-71_Granbull.jpg,Granbull
pokemoncards/pokemon_card_images\swsh3-72_Lunatone.jpg,Lunatone
pokemoncards/pokemon_card_images\swsh3-73_Gothita.jpg,Gothita
pokemoncards/pokemon_card_images\swsh3-74_Gothorita.jpg,Gothorita
pokemoncards/pokemon_card_images\swsh3-75_Gothitelle.jpg,Gothitelle
pokemoncards/pokemon_card_images\swsh3-76_Golett.jpg,Golett
pokemoncards/pokemon_card_images\swsh3-77_Golurk.jpg,Golurk
pokemoncards/pokemon_card_images\swsh3-78_Dedenne.jpg,Dedenne
pokemoncards/pokemon_card_images\swsh3-79_Morelull.jpg,Morelull
pokemoncards/pokemon_card_images\swsh3-7_Simisage.jpg,Simisage
pokemoncards/pokemon_card_images\swsh3-80_Shiinotic.jpg,Shiinotic
pokemoncards/pokemon_card_images\swsh3-81_Mimikyu.jpg,Mimikyu
pokemoncards/pokemon_card_images\swsh3-82_Sinistea.jpg,Sinistea
pokemoncards/pokemon_card_images\swsh3-83_Polteageist.jpg,Polteageist
pokemoncards/pokemon_card_images\swsh3-84_Diglett.jpg,Diglett
pokemoncards/pokemon_card_images\swsh3-85_Dugtrio.jpg,Dugtrio
pokemoncards/pokemon_card_images\swsh3-86_Larvitar.jpg,Larvitar
pokemoncards/pokemon_card_images\swsh3-87_Pupitar.jpg,Pupitar
pokemoncards/pokemon_card_images\swsh3-88_Tyranitar.jpg,Tyranitar
pokemoncards/pokemon_card_images\swsh3-89_Trapinch.jpg,Trapinch
pokemoncards/pokemon_card_images\swsh3-8_Karrablast.jpg,Karrablast
pokemoncards/pokemon_card_images\swsh3-90_Vibrava.jpg,Vibrava
pokemoncards/pokemon_card_images\swsh3-91_Flygon.jpg,Flygon
pokemoncards/pokemon_card_images\swsh3-92_Solrock.jpg,Solrock
pokemoncards/pokemon_card_images\swsh3-93_Hippopotas.jpg,Hippopotas
pokemoncards/pokemon_card_images\swsh3-94_Hippowdon.jpg,Hippowdon
pokemoncards/pokemon_card_images\swsh3-95_Rhyperior V.jpg,Rhyperior V
pokemoncards/pokemon_card_images\swsh3-96_Diggersby.jpg,Diggersby
pokemoncards/pokemon_card_images\swsh3-97_Passimian.jpg,Passimian
pokemoncards/pokemon_card_images\swsh3-98_Galarian Sirfetch'd.jpg,Galarian Sirfetch'd
pokemoncards/pokemon_card_images\swsh3-99_Galarian Slowbro V.jpg,Galarian Slowbro V
pokemoncards/pokemon_card_images\swsh3-9_Shelmet.jpg,Shelmet
pokemoncards/pokemon_card_images\swsh35-10_Centiskorch.jpg,Centiskorch
pokemoncards/pokemon_card_images\swsh35-11_Carvanha.jpg,Carvanha
pokemoncards/pokemon_card_images\swsh35-12_Sharpedo.jpg,Sharpedo
pokemoncards/pokemon_card_images\swsh35-13_Wailord V.jpg,Wailord V
pokemoncards/pokemon_card_images\swsh35-14_Drednaw V.jpg,Drednaw V
pokemoncards/pokemon_card_images\swsh35-15_Drednaw VMAX.jpg,Drednaw VMAX
pokemoncards/pokemon_card_images\swsh35-16_Gardevoir V.jpg,Gardevoir V
pokemoncards/pokemon_card_images\swsh35-17_Gardevoir VMAX.jpg,Gardevoir VMAX
pokemoncards/pokemon_card_images\swsh35-18_Hatenna.jpg,Hatenna
pokemoncards/pokemon_card_images\swsh35-19_Hattrem.jpg,Hattrem
pokemoncards/pokemon_card_images\swsh35-1_Venusaur V.jpg,Venusaur V
pokemoncards/pokemon_card_images\swsh35-20_Hatterene.jpg,Hatterene
pokemoncards/pokemon_card_images\swsh35-21_Galarian Cursola V.jpg,Galarian Cursola V
pokemoncards/pokemon_card_images\swsh35-22_Alcremie V.jpg,Alcremie V
pokemoncards/pokemon_card_images\swsh35-23_Alcremie VMAX.jpg,Alcremie VMAX
pokemoncards/pokemon_card_images\swsh35-24_Machop.jpg,Machop
pokemoncards/pokemon_card_images\swsh35-25_Machoke.jpg,Machoke
pokemoncards/pokemon_card_images\swsh35-26_Machamp.jpg,Machamp
pokemoncards/pokemon_card_images\swsh35-27_Lucario V.jpg,Lucario V
pokemoncards/pokemon_card_images\swsh35-28_Zygarde.jpg,Zygarde
pokemoncards/pokemon_card_images\swsh35-29_Rockruff.jpg,Rockruff
pokemoncards/pokemon_card_images\swsh35-2_Weedle.jpg,Weedle
pokemoncards/pokemon_card_images\swsh35-30_Lycanroc.jpg,Lycanroc
pokemoncards/pokemon_card_images\swsh35-31_Rolycoly.jpg,Rolycoly
pokemoncards/pokemon_card_images\swsh35-32_Grapploct V.jpg,Grapploct V
pokemoncards/pokemon_card_images\swsh35-33_Ekans.jpg,Ekans
pokemoncards/pokemon_card_images\swsh35-34_Arbok.jpg,Arbok
pokemoncards/pokemon_card_images\swsh35-35_Galarian Zigzagoon.jpg,Galarian Zigzagoon
pokemoncards/pokemon_card_images\swsh35-36_Galarian Linoone.jpg,Galarian Linoone
pokemoncards/pokemon_card_images\swsh35-37_Galarian Obstagoon.jpg,Galarian Obstagoon
pokemoncards/pokemon_card_images\swsh35-38_Absol.jpg,Absol
pokemoncards/pokemon_card_images\swsh35-39_Purrloin.jpg,Purrloin
pokemoncards/pokemon_card_images\swsh35-3_Kakuna.jpg,Kakuna
pokemoncards/pokemon_card_images\swsh35-40_Liepard.jpg,Liepard
pokemoncards/pokemon_card_images\swsh35-41_Scraggy.jpg,Scraggy
pokemoncards/pokemon_card_images\swsh35-42_Scrafty.jpg,Scrafty
pokemoncards/pokemon_card_images\swsh35-43_Trubbish.jpg,Trubbish
pokemoncards/pokemon_card_images\swsh35-44_Inkay.jpg,Inkay
pokemoncards/pokemon_card_images\swsh35-45_Malamar.jpg,Malamar
pokemoncards/pokemon_card_images\swsh35-46_Nickit.jpg,Nickit
pokemoncards/pokemon_card_images\swsh35-47_Duraludon V.jpg,Duraludon V
pokemoncards/pokemon_card_images\swsh35-48_Swablu.jpg,Swablu
pokemoncards/pokemon_card_images\swsh35-49_Altaria.jpg,Altaria
pokemoncards/pokemon_card_images\swsh35-4_Beedrill.jpg,Beedrill
pokemoncards/pokemon_card_images\swsh35-5_Eldegoss V.jpg,Eldegoss V
pokemoncards/pokemon_card_images\swsh35-69_Drednaw V.jpg,Drednaw V
pokemoncards/pokemon_card_images\swsh35-6_Vulpix.jpg,Vulpix
pokemoncards/pokemon_card_images\swsh35-70_Gardevoir V.jpg,Gardevoir V
pokemoncards/pokemon_card_images\swsh35-71_Galarian Cursola V.jpg,Galarian Cursola V
pokemoncards/pokemon_card_images\swsh35-72_Grapploct V.jpg,Grapploct V
pokemoncards/pokemon_card_images\swsh35-74_Charizard VMAX.jpg,Charizard VMAX
pokemoncards/pokemon_card_images\swsh35-75_Drednaw VMAX.jpg,Drednaw VMAX
pokemoncards/pokemon_card_images\swsh35-76_Gardevoir VMAX.jpg,Gardevoir VMAX
pokemoncards/pokemon_card_images\swsh35-79_Charizard V.jpg,Charizard V
pokemoncards/pokemon_card_images\swsh35-7_Victini.jpg,Victini
pokemoncards/pokemon_card_images\swsh35-8_Incineroar V.jpg,Incineroar V
pokemoncards/pokemon_card_images\swsh35-9_Sizzlipede.jpg,Sizzlipede
pokemoncards/pokemon_card_images\swsh4-100_Clobbopus.jpg,Clobbopus
pokemoncards/pokemon_card_images\swsh4-101_Grapploct.jpg,Grapploct
pokemoncards/pokemon_card_images\swsh4-102_Zamazenta.jpg,Zamazenta
pokemoncards/pokemon_card_images\swsh4-103_Poochyena.jpg,Poochyena
pokemoncards/pokemon_card_images\swsh4-104_Mightyena.jpg,Mightyena
pokemoncards/pokemon_card_images\swsh4-105_Sableye.jpg,Sableye
pokemoncards/pokemon_card_images\swsh4-106_Drapion V.jpg,Drapion V
pokemoncards/pokemon_card_images\swsh4-107_Sandile.jpg,Sandile
pokemoncards/pokemon_card_images\swsh4-108_Krokorok.jpg,Krokorok
pokemoncards/pokemon_card_images\swsh4-109_Krookodile.jpg,Krookodile
pokemoncards/pokemon_card_images\swsh4-10_Seedot.jpg,Seedot
pokemoncards/pokemon_card_images\swsh4-110_Trubbish.jpg,Trubbish
pokemoncards/pokemon_card_images\swsh4-111_Garbodor.jpg,Garbodor
pokemoncards/pokemon_card_images\swsh4-112_Galarian Meowth.jpg,Galarian Meowth
pokemoncards/pokemon_card_images\swsh4-113_Galarian Perrserker.jpg,Galarian Perrserker
pokemoncards/pokemon_card_images\swsh4-114_Forretress.jpg,Forretress
pokemoncards/pokemon_card_images\swsh4-115_Steelix V.jpg,Steelix V
pokemoncards/pokemon_card_images\swsh4-116_Beldum.jpg,Beldum
pokemoncards/pokemon_card_images\swsh4-117_Metang.jpg,Metang
pokemoncards/pokemon_card_images\swsh4-118_Metagross.jpg,Metagross
pokemoncards/pokemon_card_images\swsh4-119_Jirachi.jpg,Jirachi
pokemoncards/pokemon_card_images\swsh4-11_Nuzleaf.jpg,Nuzleaf
pokemoncards/pokemon_card_images\swsh4-120_Lucario.jpg,Lucario
pokemoncards/pokemon_card_images\swsh4-121_Dialga.jpg,Dialga
pokemoncards/pokemon_card_images\swsh4-122_Excadrill.jpg,Excadrill
pokemoncards/pokemon_card_images\swsh4-123_Ferroseed.jpg,Ferroseed
pokemoncards/pokemon_card_images\swsh4-124_Ferrothorn.jpg,Ferrothorn
pokemoncards/pokemon_card_images\swsh4-125_Galarian Stunfisk.jpg,Galarian Stunfisk
pokemoncards/pokemon_card_images\swsh4-126_Aegislash V.jpg,Aegislash V
pokemoncards/pokemon_card_images\swsh4-127_Aegislash VMAX.jpg,Aegislash VMAX
pokemoncards/pokemon_card_images\swsh4-128_Magearna.jpg,Magearna
pokemoncards/pokemon_card_images\swsh4-129_Duraludon.jpg,Duraludon
pokemoncards/pokemon_card_images\swsh4-12_Shiftry.jpg,Shiftry
pokemoncards/pokemon_card_images\swsh4-130_Eevee.jpg,Eevee
pokemoncards/pokemon_card_images\swsh4-131_Snorlax.jpg,Snorlax
pokemoncards/pokemon_card_images\swsh4-132_Lugia.jpg,Lugia
pokemoncards/pokemon_card_images\swsh4-133_Taillow.jpg,Taillow
pokemoncards/pokemon_card_images\swsh4-134_Swellow.jpg,Swellow
pokemoncards/pokemon_card_images\swsh4-135_Whismur.jpg,Whismur
pokemoncards/pokemon_card_images\swsh4-136_Loudred.jpg,Loudred
pokemoncards/pokemon_card_images\swsh4-137_Exploud.jpg,Exploud
pokemoncards/pokemon_card_images\swsh4-138_Rayquaza.jpg,Rayquaza
pokemoncards/pokemon_card_images\swsh4-139_Chatot.jpg,Chatot
pokemoncards/pokemon_card_images\swsh4-13_Nincada.jpg,Nincada
pokemoncards/pokemon_card_images\swsh4-140_Togekiss V.jpg,Togekiss V
pokemoncards/pokemon_card_images\swsh4-141_Togekiss VMAX.jpg,Togekiss VMAX
pokemoncards/pokemon_card_images\swsh4-142_Tornadus.jpg,Tornadus
pokemoncards/pokemon_card_images\swsh4-143_Pikipek.jpg,Pikipek
pokemoncards/pokemon_card_images\swsh4-144_Trumbeak.jpg,Trumbeak
pokemoncards/pokemon_card_images\swsh4-145_Toucannon.jpg,Toucannon
pokemoncards/pokemon_card_images\swsh4-14_Ninjask.jpg,Ninjask
pokemoncards/pokemon_card_images\swsh4-15_Shaymin.jpg,Shaymin
pokemoncards/pokemon_card_images\swsh4-166_Orbeetle V.jpg,Orbeetle V
pokemoncards/pokemon_card_images\swsh4-167_Zarude V.jpg,Zarude V
pokemoncards/pokemon_card_images\swsh4-168_Talonflame V.jpg,Talonflame V
pokemoncards/pokemon_card_images\swsh4-169_Galarian Darmanitan V.jpg,Galarian Darmanitan V
pokemoncards/pokemon_card_images\swsh4-16_Genesect.jpg,Genesect
pokemoncards/pokemon_card_images\swsh4-170_Pikachu V.jpg,Pikachu V
pokemoncards/pokemon_card_images\swsh4-171_Ampharos V.jpg,Ampharos V
pokemoncards/pokemon_card_images\swsh4-172_Alakazam V.jpg,Alakazam V
pokemoncards/pokemon_card_images\swsh4-173_Coalossal V.jpg,Coalossal V
pokemoncards/pokemon_card_images\swsh4-174_Galarian Sirfetch'd V.jpg,Galarian Sirfetch'd V
pokemoncards/pokemon_card_images\swsh4-175_Drapion V.jpg,Drapion V
pokemoncards/pokemon_card_images\swsh4-176_Steelix V.jpg,Steelix V
pokemoncards/pokemon_card_images\swsh4-177_Aegislash V.jpg,Aegislash V
pokemoncards/pokemon_card_images\swsh4-178_Togekiss V.jpg,Togekiss V
pokemoncards/pokemon_card_images\swsh4-17_Skiddo.jpg,Skiddo
pokemoncards/pokemon_card_images\swsh4-186_Orbeetle VMAX.jpg,Orbeetle VMAX
pokemoncards/pokemon_card_images\swsh4-187_Galarian Darmanitan VMAX.jpg,Galarian Darmanitan VMAX
pokemoncards/pokemon_card_images\swsh4-188_Pikachu VMAX.jpg,Pikachu VMAX
pokemoncards/pokemon_card_images\swsh4-189_Coalossal VMAX.jpg,Coalossal VMAX
pokemoncards/pokemon_card_images\swsh4-18_Gogoat.jpg,Gogoat
pokemoncards/pokemon_card_images\swsh4-190_Aegislash VMAX.jpg,Aegislash VMAX
pokemoncards/pokemon_card_images\swsh4-191_Togekiss VMAX.jpg,Togekiss VMAX
pokemoncards/pokemon_card_images\swsh4-198_Galarian Obstagoon.jpg,Galarian Obstagoon
pokemoncards/pokemon_card_images\swsh4-199_Oranguru.jpg,Oranguru
pokemoncards/pokemon_card_images\swsh4-19_Dhelmise.jpg,Dhelmise
pokemoncards/pokemon_card_images\swsh4-1_Weedle.jpg,Weedle
pokemoncards/pokemon_card_images\swsh4-20_Orbeetle V.jpg,Orbeetle V
pokemoncards/pokemon_card_images\swsh4-21_Orbeetle VMAX.jpg,Orbeetle VMAX
pokemoncards/pokemon_card_images\swsh4-22_Zarude V.jpg,Zarude V
pokemoncards/pokemon_card_images\swsh4-23_Charmander.jpg,Charmander
pokemoncards/pokemon_card_images\swsh4-24_Charmeleon.jpg,Charmeleon
pokemoncards/pokemon_card_images\swsh4-25_Charizard.jpg,Charizard
pokemoncards/pokemon_card_images\swsh4-26_Flareon.jpg,Flareon
pokemoncards/pokemon_card_images\swsh4-27_Slugma.jpg,Slugma
pokemoncards/pokemon_card_images\swsh4-28_Magcargo.jpg,Magcargo
pokemoncards/pokemon_card_images\swsh4-29_Talonflame V.jpg,Talonflame V
pokemoncards/pokemon_card_images\swsh4-2_Kakuna.jpg,Kakuna
pokemoncards/pokemon_card_images\swsh4-30_Vaporeon.jpg,Vaporeon
pokemoncards/pokemon_card_images\swsh4-31_Wailmer.jpg,Wailmer
pokemoncards/pokemon_card_images\swsh4-32_Wailord.jpg,Wailord
pokemoncards/pokemon_card_images\swsh4-33_Oshawott.jpg,Oshawott
pokemoncards/pokemon_card_images\swsh4-34_Dewott.jpg,Dewott
pokemoncards/pokemon_card_images\swsh4-35_Samurott.jpg,Samurott
pokemoncards/pokemon_card_images\swsh4-36_Galarian Darmanitan V.jpg,Galarian Darmanitan V
pokemoncards/pokemon_card_images\swsh4-37_Galarian Darmanitan VMAX.jpg,Galarian Darmanitan VMAX
pokemoncards/pokemon_card_images\swsh4-38_Chewtle.jpg,Chewtle
pokemoncards/pokemon_card_images\swsh4-39_Drednaw.jpg,Drednaw
pokemoncards/pokemon_card_images\swsh4-3_Beedrill.jpg,Beedrill
pokemoncards/pokemon_card_images\swsh4-40_Cramorant.jpg,Cramorant
pokemoncards/pokemon_card_images\swsh4-41_Arrokuda.jpg,Arrokuda
pokemoncards/pokemon_card_images\swsh4-42_Barraskewda.jpg,Barraskewda
pokemoncards/pokemon_card_images\swsh4-43_Pikachu V.jpg,Pikachu V
pokemoncards/pokemon_card_images\swsh4-44_Pikachu VMAX.jpg,Pikachu VMAX
pokemoncards/pokemon_card_images\swsh4-45_Voltorb.jpg,Voltorb
pokemoncards/pokemon_card_images\swsh4-46_Electrode.jpg,Electrode
pokemoncards/pokemon_card_images\swsh4-47_Jolteon.jpg,Jolteon
pokemoncards/pokemon_card_images\swsh4-48_Zapdos.jpg,Zapdos
pokemoncards/pokemon_card_images\swsh4-49_Ampharos V.jpg,Ampharos V
pokemoncards/pokemon_card_images\swsh4-4_Exeggcute.jpg,Exeggcute
pokemoncards/pokemon_card_images\swsh4-50_Raikou.jpg,Raikou
pokemoncards/pokemon_card_images\swsh4-51_Electrike.jpg,Electrike
pokemoncards/pokemon_card_images\swsh4-52_Manectric.jpg,Manectric
pokemoncards/pokemon_card_images\swsh4-53_Blitzle.jpg,Blitzle
pokemoncards/pokemon_card_images\swsh4-54_Zebstrika.jpg,Zebstrika
pokemoncards/pokemon_card_images\swsh4-55_Joltik.jpg,Joltik
pokemoncards/pokemon_card_images\swsh4-56_Galvantula.jpg,Galvantula
pokemoncards/pokemon_card_images\swsh4-57_Tynamo.jpg,Tynamo
pokemoncards/pokemon_card_images\swsh4-58_Eelektrik.jpg,Eelektrik
pokemoncards/pokemon_card_images\swsh4-59_Eelektross.jpg,Eelektross
pokemoncards/pokemon_card_images\swsh4-5_Exeggutor.jpg,Exeggutor
pokemoncards/pokemon_card_images\swsh4-60_Zekrom.jpg,Zekrom
pokemoncards/pokemon_card_images\swsh4-61_Zeraora.jpg,Zeraora
pokemoncards/pokemon_card_images\swsh4-62_Pincurchin.jpg,Pincurchin
pokemoncards/pokemon_card_images\swsh4-63_Clefairy.jpg,Clefairy
pokemoncards/pokemon_card_images\swsh4-64_Clefable.jpg,Clefable
pokemoncards/pokemon_card_images\swsh4-65_Girafarig.jpg,Girafarig
pokemoncards/pokemon_card_images\swsh4-66_Shedinja.jpg,Shedinja
pokemoncards/pokemon_card_images\swsh4-67_Shuppet.jpg,Shuppet
pokemoncards/pokemon_card_images\swsh4-68_Banette.jpg,Banette
pokemoncards/pokemon_card_images\swsh4-69_Duskull.jpg,Duskull
pokemoncards/pokemon_card_images\swsh4-6_Yanma.jpg,Yanma
pokemoncards/pokemon_card_images\swsh4-70_Dusclops.jpg,Dusclops
pokemoncards/pokemon_card_images\swsh4-71_Dusknoir.jpg,Dusknoir
pokemoncards/pokemon_card_images\swsh4-72_Chimecho.jpg,Chimecho
pokemoncards/pokemon_card_images\swsh4-73_Woobat.jpg,Woobat
pokemoncards/pokemon_card_images\swsh4-74_Swoobat.jpg,Swoobat
pokemoncards/pokemon_card_images\swsh4-75_Cottonee.jpg,Cottonee
pokemoncards/pokemon_card_images\swsh4-76_Whimsicott.jpg,Whimsicott
pokemoncards/pokemon_card_images\swsh4-77_Dedenne.jpg,Dedenne
pokemoncards/pokemon_card_images\swsh4-78_Xerneas.jpg,Xerneas
pokemoncards/pokemon_card_images\swsh4-79_Diancie.jpg,Diancie
pokemoncards/pokemon_card_images\swsh4-7_Yanmega.jpg,Yanmega
pokemoncards/pokemon_card_images\swsh4-80_Milcery.jpg,Milcery
pokemoncards/pokemon_card_images\swsh4-81_Alcremie.jpg,Alcremie
pokemoncards/pokemon_card_images\swsh4-82_Zacian.jpg,Zacian
pokemoncards/pokemon_card_images\swsh4-83_Wooper.jpg,Wooper
pokemoncards/pokemon_card_images\swsh4-84_Quagsire.jpg,Quagsire
pokemoncards/pokemon_card_images\swsh4-85_Shuckle.jpg,Shuckle
pokemoncards/pokemon_card_images\swsh4-86_Phanpy.jpg,Phanpy
pokemoncards/pokemon_card_images\swsh4-87_Donphan.jpg,Donphan
pokemoncards/pokemon_card_images\swsh4-88_Hitmontop.jpg,Hitmontop
pokemoncards/pokemon_card_images\swsh4-89_Regirock.jpg,Regirock
pokemoncards/pokemon_card_images\swsh4-8_Pineco.jpg,Pineco
pokemoncards/pokemon_card_images\swsh4-90_Riolu.jpg,Riolu
pokemoncards/pokemon_card_images\swsh4-91_Drilbur.jpg,Drilbur
pokemoncards/pokemon_card_images\swsh4-92_Terrakion.jpg,Terrakion
pokemoncards/pokemon_card_images\swsh4-93_Zygarde.jpg,Zygarde
pokemoncards/pokemon_card_images\swsh4-94_Rockruff.jpg,Rockruff
pokemoncards/pokemon_card_images\swsh4-95_Lycanroc.jpg,Lycanroc
pokemoncards/pokemon_card_images\swsh4-96_Mudbray.jpg,Mudbray
pokemoncards/pokemon_card_images\swsh4-97_Mudsdale.jpg,Mudsdale
pokemoncards/pokemon_card_images\swsh4-98_Coalossal V.jpg,Coalossal V
pokemoncards/pokemon_card_images\swsh4-99_Coalossal VMAX.jpg,Coalossal VMAX
pokemoncards/pokemon_card_images\swsh4-9_Celebi.jpg,Celebi
pokemoncards/pokemon_card_images\swsh45-10_Dhelmise VMAX.jpg,Dhelmise VMAX
pokemoncards/pokemon_card_images\swsh45-11_Grookey.jpg,Grookey
pokemoncards/pokemon_card_images\swsh45-12_Thwackey.jpg,Thwackey
pokemoncards/pokemon_card_images\swsh45-13_Rillaboom.jpg,Rillaboom
pokemoncards/pokemon_card_images\swsh45-14_Gossifleur.jpg,Gossifleur
pokemoncards/pokemon_card_images\swsh45-15_Eldegoss.jpg,Eldegoss
pokemoncards/pokemon_card_images\swsh45-16_Zarude.jpg,Zarude
pokemoncards/pokemon_card_images\swsh45-17_Reshiram.jpg,Reshiram
pokemoncards/pokemon_card_images\swsh45-18_Cinderace V.jpg,Cinderace V
pokemoncards/pokemon_card_images\swsh45-19_Cinderace VMAX.jpg,Cinderace VMAX
pokemoncards/pokemon_card_images\swsh45-1_Yanma.jpg,Yanma
pokemoncards/pokemon_card_images\swsh45-20_Horsea.jpg,Horsea
pokemoncards/pokemon_card_images\swsh45-21_Kyogre.jpg,Kyogre
pokemoncards/pokemon_card_images\swsh45-22_Buizel.jpg,Buizel
pokemoncards/pokemon_card_images\swsh45-23_Floatzel.jpg,Floatzel
pokemoncards/pokemon_card_images\swsh45-24_Manaphy.jpg,Manaphy
pokemoncards/pokemon_card_images\swsh45-25_Volcanion.jpg,Volcanion
pokemoncards/pokemon_card_images\swsh45-26_Chewtle.jpg,Chewtle
pokemoncards/pokemon_card_images\swsh45-27_Drednaw.jpg,Drednaw
pokemoncards/pokemon_card_images\swsh45-28_Cramorant.jpg,Cramorant
pokemoncards/pokemon_card_images\swsh45-29_Snom.jpg,Snom
pokemoncards/pokemon_card_images\swsh45-2_Yanmega.jpg,Yanmega
pokemoncards/pokemon_card_images\swsh45-30_Frosmoth.jpg,Frosmoth
pokemoncards/pokemon_card_images\swsh45-31_Shinx.jpg,Shinx
pokemoncards/pokemon_card_images\swsh45-32_Luxio.jpg,Luxio
pokemoncards/pokemon_card_images\swsh45-33_Luxray.jpg,Luxray
pokemoncards/pokemon_card_images\swsh45-34_Rotom.jpg,Rotom
pokemoncards/pokemon_card_images\swsh45-35_Morpeko.jpg,Morpeko
pokemoncards/pokemon_card_images\swsh45-36_Morpeko.jpg,Morpeko
pokemoncards/pokemon_card_images\swsh45-37_Morpeko V.jpg,Morpeko V
pokemoncards/pokemon_card_images\swsh45-38_Morpeko VMAX.jpg,Morpeko VMAX
pokemoncards/pokemon_card_images\swsh45-39_Indeedee V.jpg,Indeedee V
pokemoncards/pokemon_card_images\swsh45-3_Celebi.jpg,Celebi
pokemoncards/pokemon_card_images\swsh45-40_Trapinch.jpg,Trapinch
pokemoncards/pokemon_card_images\swsh45-41_Koffing.jpg,Koffing
pokemoncards/pokemon_card_images\swsh45-42_Galarian Weezing.jpg,Galarian Weezing
pokemoncards/pokemon_card_images\swsh45-43_Spinarak.jpg,Spinarak
pokemoncards/pokemon_card_images\swsh45-44_Crobat V.jpg,Crobat V
pokemoncards/pokemon_card_images\swsh45-45_Crobat VMAX.jpg,Crobat VMAX
pokemoncards/pokemon_card_images\swsh45-46_Yveltal.jpg,Yveltal
pokemoncards/pokemon_card_images\swsh45-47_Nickit.jpg,Nickit
pokemoncards/pokemon_card_images\swsh45-48_Thievul.jpg,Thievul
pokemoncards/pokemon_card_images\swsh45-49_Cufant.jpg,Cufant
pokemoncards/pokemon_card_images\swsh45-4_Cacnea.jpg,Cacnea
pokemoncards/pokemon_card_images\swsh45-50_Ditto V.jpg,Ditto V
pokemoncards/pokemon_card_images\swsh45-51_Ditto VMAX.jpg,Ditto VMAX
pokemoncards/pokemon_card_images\swsh45-52_Eevee.jpg,Eevee
pokemoncards/pokemon_card_images\swsh45-53_Greedent V.jpg,Greedent V
pokemoncards/pokemon_card_images\swsh45-54_Cramorant V.jpg,Cramorant V
pokemoncards/pokemon_card_images\swsh45-55_Cramorant VMAX.jpg,Cramorant VMAX
pokemoncards/pokemon_card_images\swsh45-56_Indeedee.jpg,Indeedee
pokemoncards/pokemon_card_images\swsh45-5_Tropius.jpg,Tropius
pokemoncards/pokemon_card_images\swsh45-64_Alcremie V.jpg,Alcremie V
pokemoncards/pokemon_card_images\swsh45-6_Rowlet.jpg,Rowlet
pokemoncards/pokemon_card_images\swsh45-73_Alcremie VMAX.jpg,Alcremie VMAX
pokemoncards/pokemon_card_images\swsh45-7_Dartrix.jpg,Dartrix
pokemoncards/pokemon_card_images\swsh45-8_Decidueye.jpg,Decidueye
pokemoncards/pokemon_card_images\swsh45-9_Dhelmise V.jpg,Dhelmise V
pokemoncards/pokemon_card_images\swsh45sv-SV001_Rowlet.jpg,Rowlet
pokemoncards/pokemon_card_images\swsh45sv-SV002_Dartrix.jpg,Dartrix
pokemoncards/pokemon_card_images\swsh45sv-SV003_Decidueye.jpg,Decidueye
pokemoncards/pokemon_card_images\swsh45sv-SV004_Grookey.jpg,Grookey
pokemoncards/pokemon_card_images\swsh45sv-SV005_Thwackey.jpg,Thwackey
pokemoncards/pokemon_card_images\swsh45sv-SV006_Rillaboom.jpg,Rillaboom
pokemoncards/pokemon_card_images\swsh45sv-SV007_Blipbug.jpg,Blipbug
pokemoncards/pokemon_card_images\swsh45sv-SV008_Dottler.jpg,Dottler
pokemoncards/pokemon_card_images\swsh45sv-SV009_Orbeetle.jpg,Orbeetle
pokemoncards/pokemon_card_images\swsh45sv-SV010_Gossifleur.jpg,Gossifleur
pokemoncards/pokemon_card_images\swsh45sv-SV011_Eldegoss.jpg,Eldegoss
pokemoncards/pokemon_card_images\swsh45sv-SV012_Applin.jpg,Applin
pokemoncards/pokemon_card_images\swsh45sv-SV013_Flapple.jpg,Flapple
pokemoncards/pokemon_card_images\swsh45sv-SV014_Appletun.jpg,Appletun
pokemoncards/pokemon_card_images\swsh45sv-SV015_Scorbunny.jpg,Scorbunny
pokemoncards/pokemon_card_images\swsh45sv-SV016_Raboot.jpg,Raboot
pokemoncards/pokemon_card_images\swsh45sv-SV017_Cinderace.jpg,Cinderace
pokemoncards/pokemon_card_images\swsh45sv-SV018_Sizzlipede.jpg,Sizzlipede
pokemoncards/pokemon_card_images\swsh45sv-SV019_Centiskorch.jpg,Centiskorch
pokemoncards/pokemon_card_images\swsh45sv-SV020_Galarian Mr. Mime.jpg,Galarian Mr. Mime
pokemoncards/pokemon_card_images\swsh45sv-SV021_Galarian Mr. Rime.jpg,Galarian Mr. Rime
pokemoncards/pokemon_card_images\swsh45sv-SV022_Suicune.jpg,Suicune
pokemoncards/pokemon_card_images\swsh45sv-SV023_Galarian Darumaka.jpg,Galarian Darumaka
pokemoncards/pokemon_card_images\swsh45sv-SV024_Galarian Darmanitan.jpg,Galarian Darmanitan
pokemoncards/pokemon_card_images\swsh45sv-SV025_Sobble.jpg,Sobble
pokemoncards/pokemon_card_images\swsh45sv-SV026_Drizzile.jpg,Drizzile
